epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.3306,1.28387,3.40716,1.34437,0,0,0,0,1.86857,3.89942,1.71952,0.0677674,0.000325581,0.000325581
2,30.3952,1.10616,1.89871,1.258,0.20986,0.82407,0.56784,0.40809,1.34761,2.83096,1.31131,0.0344413,0.000332752,0.000332752
